Date,Open,High,Low,Close,Adj Close,Volume
2023-08-30,49.043999,49.926998,48.424999,49.264000,49.253300,735205980
2023-08-31,49.380001,49.743999,48.958000,49.355000,49.344280,528569770
2023-09-01,49.762001,49.799999,48.141602,48.508999,48.498463,463830300
2023-09-05,48.223000,48.850811,47.860001,48.548000,48.537457,382652580
2023-09-06,48.441002,48.549000,46.580002,47.061001,47.054653,468669570
2023-09-07,45.525002,46.344002,45.152000,46.241001,46.234764,433329890
2023-09-08,45.942001,46.605999,45.271000,45.571999,45.565857,473899940
2023-09-11,46.147999,46.162998,44.312000,45.178001,45.171909,473965550
2023-09-12,44.737999,45.673000,44.530998,44.869999,44.863949,349256340
2023-09-13,44.599998,45.930000,44.502998,45.485001,45.478870,398355350
2023-09-14,45.950001,45.986992,45.131001,45.581001,45.574856,370097200
2023-09-15,45.341000,45.598999,43.807999,43.900002,43.894081,506830510
2023-09-18,42.748001,44.242001,42.000000,43.966000,43.960072,500270790
2023-09-19,43.833000,43.966000,43.001999,43.520000,43.514133,373064240
2023-09-20,43.599998,43.903000,42.223000,42.238998,42.233307,367107690
2023-09-21,41.583000,42.099998,40.980000,41.016998,41.011471,450735960
2023-09-22,41.571999,42.115002,41.230999,41.610001,41.604389,479236310
2023-09-25,41.591000,42.535999,41.176998,42.222000,42.216309,419090960
2023-09-26,42.000999,42.820000,41.654999,41.910999,41.905350,402282090
2023-09-27,42.330002,42.872002,41.629009,42.467999,42.462273,444935200
2023-09-28,42.459999,43.446308,42.115002,43.089001,43.083191,424662790
2023-09-29,43.827000,44.144001,43.306938,43.499001,43.493137,397829930
2023-10-02,44.029999,45.174999,43.861000,44.782001,44.775963,433298210
2023-10-03,44.807999,45.130001,43.245998,43.516998,43.511131,470849540
2023-10-04,43.742001,44.143002,43.292011,44.041000,44.035061,361820860
2023-10-05,44.049999,44.900002,43.888000,44.688000,44.681973,393483090
2023-10-06,44.193001,45.789001,44.026001,45.762001,45.755829,434436020
2023-10-09,44.841999,45.605000,44.368000,45.272999,45.266895,409674720
2023-10-10,45.310001,46.258999,45.088001,45.798000,45.791828,368582080
2023-10-11,46.195999,46.859001,46.049999,46.806000,46.799686,378136890
2023-10-12,46.777000,47.609001,46.330002,46.945000,46.938671,481325000
2023-10-13,46.959999,47.116001,45.279999,45.460999,45.454868,475425990
2023-10-16,45.063000,46.224998,44.911999,46.095001,46.088787,375099240
2023-10-17,44.000000,44.754002,42.480000,43.938000,43.932076,812332670
2023-10-18,42.591000,43.219002,41.825001,42.195999,42.190311,627294340
2023-10-19,42.811001,43.297001,41.882000,42.101002,42.095325,501233080
2023-10-20,41.889999,42.470001,41.077999,41.387001,41.381420,477266050
2023-10-23,41.229000,43.247990,40.945000,42.974998,42.969208,478530490
2023-10-24,43.077000,43.696999,42.691002,43.662998,43.657112,401463370
2023-10-25,43.397999,43.650002,41.555000,41.778999,41.773365,398379220
2023-10-26,41.853001,42.255550,39.880192,40.326000,40.320564,541001320
2023-10-27,41.130001,41.206001,40.014999,40.500000,40.494541,416784410
2023-10-30,41.087002,41.765999,40.480999,41.160999,41.155449,388028140
2023-10-31,40.450001,40.879002,39.230011,40.779999,40.774502,517968700
2023-11-01,40.883999,42.381001,40.868999,42.325001,42.319298,437592900
2023-11-02,43.327999,43.883999,42.894001,43.506001,43.500134,409171870
2023-11-03,44.020000,45.308990,43.723000,45.005001,44.998936,424609590
2023-11-06,45.284500,45.935001,44.898998,45.750999,45.744831,400733350
2023-11-07,45.719002,46.217999,45.157501,45.955002,45.948807,343165470
2023-11-08,46.099998,46.867001,45.967999,46.574001,46.567722,346718940
2023-11-09,47.466999,48.230000,46.750000,46.950001,46.943672,540495970
2023-11-10,47.500000,48.472000,47.283009,48.334999,48.328484,422441560
2023-11-13,48.320000,49.116001,48.099010,48.619999,48.613445,384135700
2023-11-14,49.680000,49.834000,49.040009,49.655998,49.649303,416953870
2023-11-15,49.935001,49.959999,48.200001,48.888000,48.881409,475497350
2023-11-16,48.679001,49.524689,48.330002,49.480000,49.473331,339756240
2023-11-17,49.523998,49.716999,49.007000,49.298000,49.291355,325896910
2023-11-20,49.312000,50.548000,49.181011,50.409000,50.402203,416142600
2023-11-21,50.125999,50.516998,49.222000,49.944000,49.937267,565746870
2023-11-22,49.852001,50.334942,47.689999,48.716000,48.709431,900642330
2023-11-24,48.470009,48.921001,47.744999,47.776001,47.769562,294644640
2023-11-27,47.799999,48.529999,47.652000,48.242001,48.235497,395661900
2023-11-28,48.236000,48.322899,47.473000,47.820999,47.814552,401490850
2023-11-29,48.379002,48.762001,47.860001,48.139999,48.133511,382004650
2023-11-30,48.023998,48.110001,46.422001,46.770000,46.763695,526246630
2023-12-01,46.525002,47.200001,46.187000,46.764999,46.758694,369317010
2023-12-04,46.077000,46.077000,45.009998,45.509998,45.503860,437543440
2023-12-05,45.466000,46.599998,45.271000,46.566002,46.563816,371717620
2023-12-06,47.214500,47.387001,45.411999,45.502998,45.500862,380589550
2023-12-07,45.700001,46.629002,45.604000,46.596001,46.593815,350822550
2023-12-08,46.595001,47.740849,46.549999,47.506001,47.503773,359223700
2023-12-11,47.491001,47.530998,45.830002,46.626999,46.624813,509728090
2023-12-12,46.046001,47.666000,46.046001,47.657001,47.654766,372386860
2023-12-13,47.629002,48.594002,47.608002,48.088001,48.085747,447791860
2023-12-14,48.389999,48.669998,47.422001,48.349998,48.347729,391231740
2023-12-15,48.194000,49.403999,48.119999,48.889999,48.887707,479947580
2023-12-18,49.400002,50.432991,49.150002,50.077000,50.074650,412587170
2023-12-19,49.424000,49.700001,48.895000,49.604000,49.601673,464444460
2023-12-20,49.654999,49.999001,48.098000,48.111000,48.108742,397894390
2023-12-21,48.811001,49.095001,48.418999,48.990002,48.987705,300425350
2023-12-22,49.195000,49.382999,48.466999,48.830002,48.827713,252506760
2023-12-26,48.967999,49.599998,48.959999,49.278999,49.276688,244199520
2023-12-27,49.511002,49.680000,49.084999,49.417000,49.414680,233647980
2023-12-28,49.643002,49.883991,49.411999,49.521999,49.519676,246587480
2023-12-29,49.813000,49.997002,48.750999,49.521999,49.519676,389293300
2024-01-02,49.243999,49.294998,47.595001,48.167999,48.165741,411254220
2024-01-03,47.485001,48.184101,47.320000,47.569000,47.566769,320896170
2024-01-04,47.766998,48.500000,47.507999,47.998001,47.995750,306534890
2024-01-05,48.462002,49.547001,48.306011,49.097000,49.094696,415039270
2024-01-08,49.512001,52.275002,49.479000,52.252998,52.250546,642509900
2024-01-09,52.401001,54.325001,51.689999,53.139999,53.137508,773100060
2024-01-10,53.616001,54.599998,53.488998,54.349998,54.347450,533795760
2024-01-11,54.999001,55.346001,53.560001,54.821999,54.819427,596758770
2024-01-12,54.619999,54.970001,54.330078,54.709999,54.707432,352993600
2024-01-16,55.018002,56.834991,54.900002,56.382000,56.379356,449579730
2024-01-17,56.347000,56.470680,54.740002,56.053001,56.050373,474394440
2024-01-18,57.259998,57.599998,56.106998,57.106998,57.104321,491650360
2024-01-19,57.988998,59.500000,57.224998,59.491001,59.488209,543501480
2024-01-22,60.049000,60.331001,59.070000,59.653999,59.651199,452954630
2024-01-23,59.570000,59.910000,58.584999,59.873001,59.870193,294654450
2024-01-24,60.304001,62.848999,59.938000,61.362000,61.359119,560270760
2024-01-25,62.349998,62.719002,60.849998,61.617001,61.614109,482776840
2024-01-26,60.959999,61.783001,60.573002,61.030998,61.028137,390308590
2024-01-29,61.231998,62.488998,60.907001,62.465000,62.462070,348732980
2024-01-30,62.900002,63.493000,62.259998,62.773998,62.771053,410735300
2024-01-31,61.439999,62.269020,60.700001,61.527000,61.524113,453794870
2024-02-01,62.099998,63.191002,61.650002,63.027000,63.024044,369145790
2024-02-02,63.973999,66.599998,63.689999,66.160004,66.156898,476577650
2024-02-05,68.224998,69.497002,67.205002,69.332001,69.328751,680078010
2024-02-06,69.629997,69.753990,66.300003,68.223000,68.219803,683111360
2024-02-07,68.319000,70.220001,67.599998,70.098999,70.095711,495574550
2024-02-08,70.073997,70.793999,69.455002,69.640999,69.637733,414422110
2024-02-09,70.532997,72.184998,70.211998,72.133003,72.129616,436636890
2024-02-12,72.599998,74.611000,71.250000,72.248001,72.244614,613710180
2024-02-13,70.400002,73.449997,69.620003,72.127998,72.124619,602580150
2024-02-14,73.202003,74.236000,71.938004,73.900002,73.896538,504917420
2024-02-15,73.869003,73.974998,72.400002,72.657997,72.654587,420121810
2024-02-16,74.099998,74.402000,72.500999,72.612999,72.609596,495326620
2024-02-20,71.946999,71.956001,67.734001,69.452003,69.448746,704833100
2024-02-21,68.005997,68.888000,66.248001,67.472000,67.468834,690298130
2024-02-22,75.025002,78.574997,74.220001,78.538002,78.534317,865099740
2024-02-23,80.790001,82.393997,77.570000,78.817001,78.813301,829388370
2024-02-26,79.699997,80.645988,78.504997,79.092003,79.088295,503972730
2024-02-27,79.380997,79.480003,77.162003,78.700996,78.697304,391705240
2024-02-28,77.620003,78.932999,77.125000,77.663002,77.659355,393110400
2024-02-29,79.094002,79.989998,78.349998,79.112000,79.108292,507288980
2024-03-01,80.000000,82.300003,79.435028,82.278999,82.275139,479135100
2024-03-04,84.129997,87.695000,83.719002,85.237000,85.233002,615616450
2024-03-05,85.269997,86.097000,83.417007,85.963997,85.963997,520639300
2024-03-06,88.022003,89.723999,87.030006,88.699997,88.699997,582520300
2024-03-07,90.157997,92.766998,89.602013,92.668999,92.668999,608119160
2024-03-08,95.137901,97.400002,86.505997,87.528000,87.528000,1142269060
2024-03-11,86.429001,88.796997,84.166000,85.774002,85.774002,678364120
2024-03-12,88.049004,91.959999,86.150101,91.913002,91.913002,668075150
2024-03-13,91.055000,91.503998,88.434998,90.888000,90.888000,635712890
2024-03-14,89.577003,90.646004,86.599998,87.944000,87.944000,602318160
2024-03-15,86.930000,89.545998,86.257004,87.836502,87.836502,642086160
2024-03-18,90.388000,92.404999,87.084999,88.455002,88.455002,668975930
2024-03-19,86.699997,90.543999,85.010002,89.398003,89.398003,672171270
2024-03-20,89.796997,90.410004,88.223000,90.372002,90.372002,479062790
2024-03-21,92.300003,92.648003,90.404999,91.434998,91.434998,480372310
2024-03-22,91.140999,94.777992,90.834007,94.289001,94.289001,586719360
2024-03-25,93.941002,96.765991,93.510002,95.001999,95.001999,552136080
2024-03-26,95.850998,96.375000,92.501999,92.560997,92.560997,513647580
2024-03-27,93.112000,93.239998,89.123001,90.250000,90.250000,586067230
2024-03-28,90.000000,91.300003,89.193001,90.356003,90.356003,435212270
2024-04-01,90.299004,92.224998,89.204002,90.362999,90.362999,452441490
2024-04-02,88.447998,90.094002,87.620003,89.452003,89.452003,433063550
2024-04-03,88.484001,90.374001,88.400002,88.963997,88.963997,370066550
2024-04-04,90.405998,90.633987,85.879997,85.904999,85.904999,434964920
2024-04-05,86.865997,88.481003,85.926003,88.008003,88.008003,399678460
2024-04-08,88.699997,88.830002,86.732002,87.133003,87.133003,283220000
2024-04-09,87.442001,87.635002,83.022003,85.353996,85.353996,503547350
2024-04-10,83.926003,87.400002,83.709000,87.039001,87.039001,431928530
2024-04-11,87.419998,90.738991,86.926003,90.615997,90.615997,431637270
2024-04-12,89.698997,90.174988,87.529999,88.185997,88.185997,426804790
2024-04-15,89.098000,90.612999,85.929008,86.000999,86.000999,443076950
2024-04-16,86.432503,88.117996,86.063904,87.415001,87.415001,370453020
2024-04-17,88.339996,88.775002,83.949997,84.035004,84.035004,495399510
2024-04-18,84.970001,86.189987,82.402000,84.670998,84.670998,447260340
2024-04-19,83.150002,84.323997,75.606003,76.199997,76.199997,875198000
2024-04-22,78.103996,80.072998,76.400002,79.517998,79.517998,596340510
2024-04-23,80.768997,82.768997,80.264000,82.422997,82.422997,438559370
2024-04-24,83.949997,84.082001,79.182999,79.677002,79.677002,512207530
2024-04-25,78.868011,83.322990,78.223000,82.632004,82.632004,424640730
2024-04-26,83.818001,88.330933,83.387001,87.735001,87.735001,551010780
2024-04-29,87.595001,87.991997,85.265999,87.757004,87.757004,388970760
2024-04-30,87.239998,88.819000,86.300003,86.402000,86.402000,363708700
2024-05-01,85.077003,86.000000,81.254562,83.041000,83.041000,559863170
2024-05-02,84.448997,86.237000,83.199997,85.817001,85.817001,377897540
2024-05-03,87.789001,89.280998,87.040001,88.789001,88.789001,398340720
2024-05-06,89.389999,92.220001,89.055000,92.139999,92.139999,376202550
2024-05-07,91.098000,91.780991,89.011002,90.554001,90.554001,437341610
2024-05-08,89.482498,91.194000,89.419998,90.412003,90.412003,325721020
2024-05-09,90.528999,91.071999,88.231003,88.747002,88.747002,378012680
2024-05-10,90.304497,91.401001,89.226997,89.877998,89.877998,335325410
2024-05-13,90.477997,90.998001,88.528999,90.399002,90.399002,289680170
2024-05-14,89.598999,91.651001,88.933998,91.356003,91.356003,296507080
2024-05-15,92.472000,94.862000,91.598999,94.629997,94.629997,417735450
2024-05-16,94.910004,95.818993,94.102997,94.359001,94.359001,323951820
2024-05-17,94.369003,94.739998,91.806000,92.478996,92.478996,359691030
2024-05-20,93.750000,95.199997,93.440002,94.779999,94.779999,318764460
2024-05-21,93.598999,95.400002,93.180000,95.386002,95.386002,328946460
2024-05-22,95.459000,96.019997,93.249001,94.949997,94.949997,548647990
2024-05-23,102.028000,106.320000,101.519997,103.799004,103.799004,835065280
2024-05-24,104.448997,106.474998,103.000000,106.469002,106.469002,429493670
2024-05-28,110.244003,114.939003,109.883003,113.901001,113.901001,652727890
2024-05-29,113.050003,115.491997,110.901001,114.824997,114.824997,557441930
2024-05-30,114.650002,115.819153,109.663002,110.500000,110.500000,487350330
2024-05-31,112.519997,112.717003,106.940002,109.633003,109.633003,613262500
2024-06-03,113.621002,115.000000,112.002998,115.000000,115.000000,438391760
2024-06-04,115.716003,116.599998,114.044998,116.436996,116.436996,403324010
2024-06-05,118.371002,122.449501,117.468002,122.440002,122.440002,528401780
2024-06-06,124.047997,125.586998,118.320000,120.998001,120.998001,664696190
2024-06-07,119.769997,121.691711,118.022003,120.888000,120.888000,400580120
2024-06-10,120.379997,123.099998,117.010002,121.345001,121.345001,246463732
